ID_powiatu,year,p2759-turyści-zagraniczni-nierezydenci-ogółem
062013806000,2010,0
062013806000,2011,0
062013806000,2012,33
062013806000,2013,96
062013806000,2014,91
062013806000,2015,63
062013806000,2016,84
062013806000,2017,22
062013806000,2018,38
062013806000,2019,24
062013806000,2020,0
062013807000,2005,3878
062013807000,2006,3682
062013807000,2007,3812
062013807000,2008,4377
062013807000,2009,4612
062013807000,2010,4177
062013807000,2011,6095
062013807000,2012,6695
062013807000,2013,7110
062013807000,2014,6182
062013807000,2015,5910
062013807000,2016,6922
062013807000,2017,5622
062013807000,2018,5465
062013807000,2019,4916
062013807000,2020,386
062013810000,2005,422
062013810000,2006,317
062013810000,2007,512
062013810000,2008,678
062013810000,2009,595
062013810000,2010,846
062013810000,2011,781
062013810000,2012,1448
062013810000,2013,1793
062013810000,2014,1000
062013810000,2015,995
062013810000,2016,1399
062013810000,2017,1579
062013810000,2018,3835
062013810000,2019,4272
062013810000,2020,1346
062013813000,2005,62
062013813000,2006,46
062013813000,2007,102
062013813000,2008,32
062013813000,2009,45
062013813000,2010,87
062013813000,2011,110
062013813000,2012,249
062013813000,2013,238
062013813000,2014,204
062013813000,2015,184
062013813000,2016,3948
062013813000,2017,374
062013813000,2018,351
062013813000,2019,986
062013813000,2020,125
062013814000,2005,4
062013814000,2006,14
062013814000,2007,5
062013814000,2008,1
062013814000,2009,25
062013814000,2010,43
062013814000,2011,114
062013814000,2012,41
062013814000,2013,0
062013814000,2014,6
062013814000,2015,5
062013814000,2016,0
062013814000,2017,50
062013814000,2018,4
062013814000,2019,0
062013814000,2020,0
062013862000,2005,2330
062013862000,2006,3266
062013862000,2007,4445
062013862000,2008,6027
062013862000,2009,4797
062013862000,2010,5820
062013862000,2011,5963
062013862000,2012,7119
062013862000,2013,7089
062013862000,2014,6554
062013862000,2015,7234
062013862000,2016,7344
062013862000,2017,8589
062013862000,2018,6046
062013862000,2019,4665
062013862000,2020,1472
062013901000,2005,11730
062013901000,2006,11493
062013901000,2007,10576
062013901000,2008,9635
062013901000,2009,10052
062013901000,2010,9887
062013901000,2011,9726
062013901000,2012,10389
062013901000,2013,12949
062013901000,2014,11493
062013901000,2015,9618
062013901000,2016,10947
062013901000,2017,12267
062013901000,2018,12090
062013901000,2019,11024
062013901000,2020,2948
062013904000,2005,177
062013904000,2006,139
062013904000,2007,111
062013904000,2008,135
062013904000,2009,27
062013904000,2010,351
062013904000,2011,443
062013904000,2012,44
062013904000,2013,59
062013904000,2014,23
062013904000,2015,74
062013904000,2016,506
062013904000,2017,653
062013904000,2018,891
062013904000,2019,681
062013904000,2020,256
062013908000,2005,231
062013908000,2006,280
062013908000,2007,223
062013908000,2008,229
062013908000,2009,441
062013908000,2010,445
062013908000,2011,274
062013908000,2012,194
062013908000,2013,601
062013908000,2014,46
062013908000,2015,176
062013908000,2016,151
062013908000,2017,126
062013908000,2018,328
062013908000,2019,432
062013908000,2020,102
062013909000,2005,462
062013909000,2006,378
062013909000,2007,766
062013909000,2008,648
062013909000,2009,368
062013909000,2010,649
062013909000,2011,806
062013909000,2012,712
062013909000,2013,506
062013909000,2014,956
062013909000,2015,402
062013909000,2016,525
062013909000,2017,317
062013909000,2018,343
062013909000,2019,313
062013909000,2020,114
062013912000,2005,2365
062013912000,2006,2162
062013912000,2007,1644
062013912000,2008,1326
062013912000,2009,1145
062013912000,2010,1519
062013912000,2011,904
062013912000,2012,944
062013912000,2013,1953
062013912000,2014,2564
062013912000,2015,2621
062013912000,2016,3252
062013912000,2017,3175
062013912000,2018,2943
062013912000,2019,3326
062013912000,2020,985
062013963000,2005,4271
062013963000,2006,4842
062013963000,2007,5174
062013963000,2008,4705
062013963000,2009,4664
062013963000,2010,4323
062013963000,2011,4068
062013963000,2012,4882
062013963000,2013,5528
062013963000,2014,7549
062013963000,2015,9165
062013963000,2016,16213
062013963000,2017,22170
062013963000,2018,17671
062013963000,2019,18886
062013963000,2020,6673
071412865000,2005,744399
071412865000,2006,732791
071412865000,2007,746839
071412865000,2008,764510
071412865000,2009,752544
071412865000,2010,833296
071412865000,2011,899636
071412865000,2012,990233
071412865000,2013,1068676
071412865000,2014,1071667
071412865000,2015,1156511
071412865000,2016,1288484
071412865000,2017,1339796
071412865000,2018,1364522
071412865000,2019,1358950
071412865000,2020,327551
071412908000,2005,2210
071412908000,2006,2549
071412908000,2007,4196
071412908000,2008,2227
071412908000,2009,2119
071412908000,2010,2530
071412908000,2011,3132
071412908000,2012,4800
071412908000,2013,3559
071412908000,2014,3109
071412908000,2015,3299
071412908000,2016,15278
071412908000,2017,18333
071412908000,2018,21778
071412908000,2019,19602
071412908000,2020,3655
071412912000,2005,1848
071412912000,2006,2976
071412912000,2007,3629
071412912000,2008,2769
071412912000,2009,2766
071412912000,2010,3143
071412912000,2011,3241
071412912000,2012,3562
071412912000,2013,3343
071412912000,2014,3322
071412912000,2015,2684
071412912000,2016,2938
071412912000,2017,2392
071412912000,2018,4212
071412912000,2019,3740
071412912000,2020,1358
071412917000,2005,1186
071412917000,2006,626
071412917000,2007,942
071412917000,2008,947
071412917000,2009,986
071412917000,2010,4165
071412917000,2011,5866
071412917000,2012,7213
071412917000,2013,8345
071412917000,2014,9586
071412917000,2015,9534
071412917000,2016,11264
071412917000,2017,12238
071412917000,2018,11948
071412917000,2019,8125
071412917000,2020,3669
071412934000,2005,788
071412934000,2006,857
071412934000,2007,653
071412934000,2008,1292
071412934000,2009,1243
071412934000,2010,2000
071412934000,2011,3081
071412934000,2012,3783
071412934000,2013,3532
071412934000,2014,4526
071412934000,2015,5620
071412934000,2016,5716
071412934000,2017,7694
071412934000,2018,8955
071412934000,2019,9430
071412934000,2020,2930
071413005000,2005,1264
071413005000,2006,1416
071413005000,2007,2426
071413005000,2008,2505
071413005000,2009,2310
071413005000,2010,2460
071413005000,2011,2476
071413005000,2012,2138
071413005000,2013,2105
071413005000,2014,1956
071413005000,2015,1679
071413005000,2016,12724
071413005000,2017,12666
071413005000,2018,11802
071413005000,2019,11432
071413005000,2020,2918
071413014000,2005,1625
071413014000,2006,613
071413014000,2007,847
071413014000,2008,742
071413014000,2009,752
071413014000,2010,707
071413014000,2011,724
071413014000,2012,2065
071413014000,2013,1861
071413014000,2014,3648
071413014000,2015,7050
071413014000,2016,6133
071413014000,2017,7453
071413014000,2018,8136
071413014000,2019,6021
071413014000,2020,2038
071413018000,2005,1476
071413018000,2006,701
071413018000,2007,578
071413018000,2008,1140
071413018000,2009,3661
071413018000,2010,4660
071413018000,2011,8256
071413018000,2012,9489
071413018000,2013,7439
071413018000,2014,10327
071413018000,2015,10122
071413018000,2016,18752
071413018000,2017,19112
071413018000,2018,23750
071413018000,2019,21577
071413018000,2020,4427
071413021000,2005,5335
071413021000,2006,4185
071413021000,2007,3440
071413021000,2008,3421
071413021000,2009,6287
071413021000,2010,6005
071413021000,2011,6384
071413021000,2012,7554
071413021000,2013,8926
071413021000,2014,10091
071413021000,2015,12914
071413021000,2016,18985
071413021000,2017,23572
071413021000,2018,24819
071413021000,2019,21713
071413021000,2020,6308
071413032000,2005,534
071413032000,2006,559
071413032000,2007,1197
071413032000,2008,2457
071413032000,2009,5169
071413032000,2010,6307
071413032000,2011,5875
071413032000,2012,5814
071413032000,2013,4721
071413032000,2014,4376
071413032000,2015,5510
071413032000,2016,22100
071413032000,2017,20755
071413032000,2018,19204
071413032000,2019,19808
071413032000,2020,5454
071422502000,2005,1314
071422502000,2006,1468
071422502000,2007,1476
071422502000,2008,1295
071422502000,2009,724
071422502000,2010,1009
071422502000,2011,751
071422502000,2012,560
071422502000,2013,683
071422502000,2014,1002
071422502000,2015,699
071422502000,2016,12025
071422502000,2017,6692
071422502000,2018,6784
071422502000,2019,6516
071422502000,2020,1870
071422513000,2005,712
071422513000,2006,1013
071422513000,2007,574
071422513000,2008,312
071422513000,2009,324
071422513000,2010,265
071422513000,2011,345
071422513000,2012,485
071422513000,2013,292
071422513000,2014,243
071422513000,2015,361
071422513000,2016,863
071422513000,2017,8046
071422513000,2018,5899
071422513000,2019,5823
071422513000,2020,1607
071422520000,2005,1550
071422520000,2006,1749
071422520000,2007,1669
071422520000,2008,1234
071422520000,2009,974
071422520000,2010,989
071422520000,2011,867
071422520000,2012,888
071422520000,2013,953
071422520000,2014,1704
071422520000,2015,1325
071422520000,2016,1342
071422520000,2017,2183
071422520000,2018,2076
071422520000,2019,1898
071422520000,2020,331
071422524000,2005,2039
071422524000,2006,2296
071422524000,2007,3234
071422524000,2008,1375
071422524000,2009,2187
071422524000,2010,2145
071422524000,2011,2183
071422524000,2012,2682
071422524000,2013,2262
071422524000,2014,1456
071422524000,2015,1349
071422524000,2016,1182
071422524000,2017,1685
071422524000,2018,844
071422524000,2019,1164
071422524000,2020,319
071422537000,2005,11
071422537000,2006,14
071422537000,2007,30
071422537000,2008,3
071422537000,2009,0
071422537000,2010,0
071422537000,2011,0
071422537000,2012,0
071422537000,2013,0
071422537000,2014,3
071422537000,2015,0
071422537000,2016,0
071422537000,2017,0
071422537000,2018,0
071422537000,2019,0
071422537000,2020,0
071422611000,2005,122
071422611000,2006,67
071422611000,2007,57
071422611000,2008,14
071422611000,2009,1
071422611000,2010,20
071422611000,2011,28
071422611000,2012,28
071422611000,2013,12
071422611000,2014,1
071422611000,2015,0
071422611000,2016,4
071422611000,2017,7
071422611000,2018,327
071422611000,2019,418
071422611000,2020,153
071422615000,2005,0
071422615000,2006,0
071422615000,2007,0
071422615000,2008,0
071422615000,2009,0
071422615000,2010,3
071422615000,2011,7
071422615000,2012,636
071422615000,2013,1016
071422615000,2014,897
071422615000,2015,690
071422615000,2016,531
071422615000,2017,334
071422615000,2018,533
071422615000,2019,709
071422615000,2020,309
071422616000,2005,2467
071422616000,2006,3013
071422616000,2007,3074
071422616000,2008,3544
071422616000,2009,2786
071422616000,2010,1894
071422616000,2011,1820
071422616000,2012,1990
071422616000,2013,2532
071422616000,2014,2744
071422616000,2015,3467
071422616000,2016,2326
071422616000,2017,1729
071422616000,2018,1897
071422616000,2019,1980
071422616000,2020,1326
071422622000,2005,418
071422622000,2006,100
071422622000,2007,8
071422622000,2008,29
071422622000,2009,20
071422622000,2010,271
071422622000,2011,170
071422622000,2012,153
071422622000,2013,182
071422622000,2014,208
071422622000,2015,185
071422622000,2016,175
071422622000,2017,229
071422622000,2018,297
071422622000,2019,224
071422622000,2020,57
071422635000,2005,3534
071422635000,2006,3748
071422635000,2007,4519
071422635000,2008,3092
071422635000,2009,1216
071422635000,2010,1939
071422635000,2011,3854
071422635000,2012,4682
071422635000,2013,5794
071422635000,2014,6935
071422635000,2015,7555
071422635000,2016,7469
071422635000,2017,8326
071422635000,2018,6585
071422635000,2019,7273
071422635000,2020,3671
071422661000,2005,1481
071422661000,2006,1331
071422661000,2007,1030
071422661000,2008,859
071422661000,2009,920
071422661000,2010,953
071422661000,2011,1054
071422661000,2012,1377
071422661000,2013,919
071422661000,2014,643
071422661000,2015,690
071422661000,2016,1012
071422661000,2017,871
071422661000,2018,404
071422661000,2019,521
071422661000,2020,185
071422701000,2005,232
071422701000,2006,74
071422701000,2007,43
071422701000,2008,71
071422701000,2009,151
071422701000,2010,97
071422701000,2011,183
071422701000,2012,208
071422701000,2013,175
071422701000,2014,186
071422701000,2015,238
071422701000,2016,316
071422701000,2017,431
071422701000,2018,1928
071422701000,2019,604
071422701000,2020,217
071422707000,2005,365
071422707000,2006,398
071422707000,2007,180
071422707000,2008,143
071422707000,2009,99
071422707000,2010,185
071422707000,2011,136
071422707000,2012,250
071422707000,2013,384
071422707000,2014,439
071422707000,2015,1201
071422707000,2016,1025
071422707000,2017,995
071422707000,2018,627
071422707000,2019,771
071422707000,2020,258
071422709000,2005,82
071422709000,2006,36
071422709000,2007,14
071422709000,2008,24
071422709000,2009,0
071422709000,2010,0
071422709000,2011,19
071422709000,2012,0
071422709000,2013,16
071422709000,2014,0
071422709000,2015,16
071422709000,2016,9
071422709000,2017,0
071422709000,2018,0
071422709000,2019,0
071422709000,2020,0
071422723000,2005,73
071422723000,2006,25
071422723000,2007,25
071422723000,2008,7
071422723000,2009,70
071422723000,2010,6
071422723000,2011,19
071422723000,2012,20
071422723000,2013,24
071422723000,2014,11
071422723000,2015,92
071422723000,2016,5
071422723000,2017,108
071422723000,2018,3672
071422723000,2019,4300
071422723000,2020,1956
071422725000,2005,997
071422725000,2006,1000
071422725000,2007,921
071422725000,2008,722
071422725000,2009,636
071422725000,2010,474
071422725000,2011,864
071422725000,2012,1212
071422725000,2013,831
071422725000,2014,732
071422725000,2015,670
071422725000,2016,1116
071422725000,2017,895
071422725000,2018,2879
071422725000,2019,792
071422725000,2020,163
071422730000,2005,509
071422730000,2006,520
071422730000,2007,573
071422730000,2008,417
071422730000,2009,404
071422730000,2010,578
071422730000,2011,763
071422730000,2012,725
071422730000,2013,757
071422730000,2014,551
071422730000,2015,475
071422730000,2016,6000
071422730000,2017,6587
071422730000,2018,6163
071422730000,2019,3601
071422730000,2020,218
071422736000,2005,0
071422736000,2006,0
071422736000,2007,0
071422736000,2008,0
071422736000,2009,0
071422736000,2010,0
071422736000,2011,0
071422736000,2012,106
071422736000,2013,91
071422736000,2014,576
071422736000,2015,445
071422736000,2016,401
071422736000,2017,470
071422736000,2018,505
071422736000,2019,468
071422736000,2020,174
071422763000,2005,5000
071422763000,2006,4776
071422763000,2007,4837
071422763000,2008,4608
071422763000,2009,5475
071422763000,2010,5846
071422763000,2011,7667
071422763000,2012,7620
071422763000,2013,7742
071422763000,2014,7652
071422763000,2015,8338
071422763000,2016,9004
071422763000,2017,10058
071422763000,2018,10555
071422763000,2019,9899
071422763000,2020,2844
071427004000,2005,326
071427004000,2006,103
071427004000,2007,104
071427004000,2008,54
071427004000,2009,206
071427004000,2010,35
071427004000,2011,79
071427004000,2012,101
071427004000,2013,70
071427004000,2014,36
071427004000,2015,30
071427004000,2016,36
071427004000,2017,17
071427004000,2018,261
071427004000,2019,479
071427004000,2020,283
071427019000,2005,589
071427019000,2006,557
071427019000,2007,325
071427019000,2008,472
071427019000,2009,274
071427019000,2010,311
071427019000,2011,527
071427019000,2012,510
071427019000,2013,361
071427019000,2014,275
071427019000,2015,163
071427019000,2016,67
071427019000,2017,85
071427019000,2018,179
071427019000,2019,376
071427019000,2020,90
071427027000,2005,11
071427027000,2006,19
071427027000,2007,3
071427027000,2008,0
071427027000,2009,0
071427027000,2010,0
071427027000,2011,0
071427027000,2012,0
071427027000,2013,105
071427027000,2014,126
071427027000,2015,26
071427027000,2016,0
071427027000,2017,0
071427027000,2018,2933
071427027000,2019,5278
071427027000,2020,1306
071427062000,2005,5584
071427062000,2006,4709
071427062000,2007,4584
071427062000,2008,3427
071427062000,2009,3076
071427062000,2010,3741
071427062000,2011,3757
071427062000,2012,3846
071427062000,2013,3433
071427062000,2014,4262
071427062000,2015,4023
071427062000,2016,4793
071427062000,2017,4529
071427062000,2018,5233
071427062000,2019,5727
071427062000,2020,2816
071427103000,2005,1117
071427103000,2006,1038
071427103000,2007,806
071427103000,2008,292
071427103000,2009,444
071427103000,2010,870
071427103000,2011,1029
071427103000,2012,967
071427103000,2013,1406
071427103000,2014,1329
071427103000,2015,1906
071427103000,2016,1577
071427103000,2017,1971
071427103000,2018,1740
071427103000,2019,1315
071427103000,2020,340
071427110000,2005,5
071427110000,2006,33
071427110000,2007,5
071427110000,2008,7
071427110000,2009,17
071427110000,2010,143
071427110000,2011,40
071427110000,2012,104
071427110000,2013,35
071427110000,2014,102
071427110000,2015,289
071427110000,2016,134
071427110000,2017,140
071427110000,2018,184
071427110000,2019,110
071427110000,2020,11
071427126000,2005,166
071427126000,2006,129
071427126000,2007,111
071427126000,2008,120
071427126000,2009,117
071427126000,2010,408
071427126000,2011,771
071427126000,2012,699
071427126000,2013,770
071427126000,2014,814
071427126000,2015,1054
071427126000,2016,1590
071427126000,2017,2270
071427126000,2018,1759
071427126000,2019,2341
071427126000,2020,185
071427129000,2005,117
071427129000,2006,161
071427129000,2007,116
071427129000,2008,60
071427129000,2009,54
071427129000,2010,63
071427129000,2011,102
071427129000,2012,102
071427129000,2013,74
071427129000,2014,101
071427129000,2015,88
071427129000,2016,100
071427129000,2017,110
071427129000,2018,191
071427129000,2019,310
071427129000,2020,206
071427133000,2005,320
071427133000,2006,285
071427133000,2007,294
071427133000,2008,177
071427133000,2009,472
071427133000,2010,247
071427133000,2011,115
071427133000,2012,174
071427133000,2013,162
071427133000,2014,46
071427133000,2015,90
071427133000,2016,323
071427133000,2017,34
071427133000,2018,898
071427133000,2019,2581
071427133000,2020,48
071427164000,2005,1096
071427164000,2006,994
071427164000,2007,816
071427164000,2008,860
071427164000,2009,740
071427164000,2010,1711
071427164000,2011,1427
071427164000,2012,2245
071427164000,2013,2577
071427164000,2014,2700
071427164000,2015,2344
071427164000,2016,8694
071427164000,2017,10218
071427164000,2018,10712
071427164000,2019,10629
071427164000,2020,3922
071427306000,2005,1502
071427306000,2006,1619
071427306000,2007,1354
071427306000,2008,1559
071427306000,2009,1923
071427306000,2010,1751
071427306000,2011,1870
071427306000,2012,4235
071427306000,2013,3220
071427306000,2014,3447
071427306000,2015,2895
071427306000,2016,3374
071427306000,2017,3210
071427306000,2018,2568
071427306000,2019,3409
071427306000,2020,1369
071427328000,2005,1851
071427328000,2006,2344
071427328000,2007,2363
071427328000,2008,2204
071427328000,2009,1992
071427328000,2010,2651
071427328000,2011,2592
071427328000,2012,2970
071427328000,2013,2139
071427328000,2014,2363
071427328000,2015,1974
071427328000,2016,7337
071427328000,2017,8868
071427328000,2018,9354
071427328000,2019,8729
071427328000,2020,1927
071427338000,2005,1070
071427338000,2006,1122
071427338000,2007,744
071427338000,2008,572
071427338000,2009,440
071427338000,2010,676
071427338000,2011,5083
071427338000,2012,640
071427338000,2013,760
071427338000,2014,583
071427338000,2015,633
071427338000,2016,1611
071427338000,2017,2196
071427338000,2018,1606
071427338000,2019,1962
071427338000,2020,2157
