ID_powiatu,year,p2813-handel-naprawa-pojazdów-samochodowych-transport-i-gospodarka-magazynowa-zakwaterowanie-i-gastronomia-informacja-i-komunikacja-ogółem
051011762000,2009,5185
051011762000,2010,5240
051011762000,2011,5218
051011762000,2012,5154
051011762000,2013,5289
051011762000,2014,5233
051011762000,2015,4853
051011762000,2016,5005
051011762000,2017,5631
051011762000,2018,4996
051011762000,2019,4897
051011762000,2020,4610
051011803000,2005,926
051011803000,2006,909
051011803000,2007,1069
051011803000,2008,1214
051011803000,2009,1261
051011803000,2010,1470
051011803000,2011,1482
051011803000,2012,1520
051011803000,2013,1542
051011803000,2014,1566
051011803000,2015,1513
051011803000,2016,1574
051011803000,2017,1640
051011803000,2018,1694
051011803000,2019,1763
051011803000,2020,1673
051011809000,2005,667
051011809000,2006,707
051011809000,2007,742
051011809000,2008,826
051011809000,2009,784
051011809000,2010,798
051011809000,2011,1008
051011809000,2012,1038
051011809000,2013,1077
051011809000,2014,1150
051011809000,2015,1100
051011809000,2016,1246
051011809000,2017,1253
051011809000,2018,1444
051011809000,2019,1533
051011809000,2020,1522
051011811000,2005,762
051011811000,2006,596
051011811000,2007,665
051011811000,2008,566
051011811000,2009,572
051011811000,2010,637
051011811000,2011,598
051011811000,2012,626
051011811000,2013,676
051011811000,2014,791
051011811000,2015,736
051011811000,2016,910
051011811000,2017,1055
051011811000,2018,948
051011811000,2019,973
051011811000,2020,981
051011814000,2005,2866
051011814000,2006,2826
051011814000,2007,2888
051011814000,2008,3395
051011814000,2009,3438
051011814000,2010,3320
051011814000,2011,3451
051011814000,2012,3732
051011814000,2013,4230
051011814000,2014,4359
051011814000,2015,4525
051011814000,2016,4836
051011814000,2017,5050
051011814000,2018,5406
051011814000,2019,5714
051011814000,2020,5686
051011817000,2005,2138
051011817000,2006,2263
051011817000,2007,2434
051011817000,2008,2432
051011817000,2009,2681
051011817000,2010,2785
051011817000,2011,3055
051011817000,2012,2565
051011817000,2013,2638
051011817000,2014,2609
051011817000,2015,2541
051011817000,2016,2629
051011817000,2017,2780
051011817000,2018,2779
051011817000,2019,2908
051011817000,2020,2743
051011818000,2005,622
051011818000,2006,652
051011818000,2007,677
051011818000,2008,751
051011818000,2009,865
051011818000,2010,926
051011818000,2011,1035
051011818000,2012,1045
051011818000,2013,983
051011818000,2014,944
051011818000,2015,1053
051011818000,2016,1140
051011818000,2017,1226
051011818000,2018,1311
051011818000,2019,1240
051011818000,2020,1248
051011819000,2005,2713
051011819000,2006,2897
051011819000,2007,3229
051011819000,2008,3177
051011819000,2009,2485
051011819000,2010,2407
051011819000,2011,2649
051011819000,2012,2487
051011819000,2013,2541
051011819000,2014,2584
051011819000,2015,2688
051011819000,2016,2665
051011819000,2017,2907
051011819000,2018,2773
051011819000,2019,2792
051011819000,2020,2712
051011902000,2005,3260
051011902000,2006,3881
051011902000,2007,3969
051011902000,2008,4190
051011902000,2009,3894
051011902000,2010,3922
051011902000,2011,4248
051011902000,2012,4282
051011902000,2013,4290
051011902000,2014,4417
051011902000,2015,4020
051011902000,2016,4339
051011902000,2017,4515
051011902000,2018,4854
051011902000,2019,5123
051011902000,2020,5052
051011904000,2005,1190
051011904000,2006,1251
051011904000,2007,1439
051011904000,2008,1392
051011904000,2009,1313
051011904000,2010,1441
051011904000,2011,1432
051011904000,2012,1492
051011904000,2013,1485
051011904000,2014,1538
051011904000,2015,1512
051011904000,2016,1524
051011904000,2017,1447
051011904000,2018,1578
051011904000,2019,2140
051011904000,2020,2199
051011905000,2005,1748
051011905000,2006,1847
051011905000,2007,2015
051011905000,2008,2311
051011905000,2009,2430
051011905000,2010,2440
051011905000,2011,2460
051011905000,2012,2519
051011905000,2013,2646
051011905000,2014,3087
051011905000,2015,2754
051011905000,2016,2869
051011905000,2017,2656
051011905000,2018,3009
051011905000,2019,3153
051011905000,2020,3286
051011913000,2005,1221
051011913000,2006,1357
051011913000,2007,1330
051011913000,2008,1589
051011913000,2009,1891
051011913000,2010,1701
051011913000,2011,1697
051011913000,2012,1760
051011913000,2013,2005
051011913000,2014,2127
051011913000,2015,2374
051011913000,2016,2309
051011913000,2017,2424
051011913000,2018,2434
051011913000,2019,2421
051011913000,2020,2802
051011915000,2005,399
051011915000,2006,350
051011915000,2007,305
051011915000,2008,326
051011915000,2009,470
051011915000,2010,457
051011915000,2011,598
051011915000,2012,772
051011915000,2013,908
051011915000,2014,1029
051011915000,2015,703
051011915000,2016,697
051011915000,2017,938
051011915000,2018,1183
051011915000,2019,1136
051011915000,2020,1126
051011963000,2005,2480
051011963000,2006,2434
051011963000,2007,2386
051011963000,2008,2189
051011963000,2009,2181
051011963000,2010,2177
051011963000,2011,2142
051011963000,2012,1855
051011963000,2013,1947
051011963000,2014,1921
051011963000,2015,1832
051011963000,2016,2002
051011963000,2017,1969
051011963000,2018,1879
051011963000,2019,1958
051011963000,2020,1786
052615204000,2005,2113
052615204000,2006,2169
052615204000,2007,2124
052615204000,2008,2904
052615204000,2009,2659
052615204000,2010,3026
052615204000,2011,3347
052615204000,2012,3615
052615204000,2013,3585
052615204000,2014,4168
052615204000,2015,4337
052615204000,2016,4718
052615204000,2017,5004
052615204000,2018,5286
052615204000,2019,5297
052615204000,2020,5422
052615205000,2005,1631
052615205000,2006,1528
052615205000,2007,1659
052615205000,2008,1824
052615205000,2009,1728
052615205000,2010,1665
052615205000,2011,1769
052615205000,2012,1941
052615205000,2013,1943
052615205000,2014,1946
052615205000,2015,2125
052615205000,2016,2239
052615205000,2017,2207
052615205000,2018,2046
052615205000,2019,1873
052615205000,2020,1817
052615207000,2005,4018
052615207000,2006,3860
052615207000,2007,4183
052615207000,2008,4489
052615207000,2009,4113
052615207000,2010,4325
052615207000,2011,4360
052615207000,2012,4406
052615207000,2013,4219
052615207000,2014,3999
052615207000,2015,4075
052615207000,2016,3783
052615207000,2017,3888
052615207000,2018,3813
052615207000,2019,3882
052615207000,2020,3721
052615210000,2005,3396
052615210000,2006,3317
052615210000,2007,3376
052615210000,2008,3643
052615210000,2009,3286
052615210000,2010,3360
052615210000,2011,3370
052615210000,2012,3295
052615210000,2013,3311
052615210000,2014,3563
052615210000,2015,3371
052615210000,2016,3510
052615210000,2017,3563
052615210000,2018,3558
052615210000,2019,3575
052615210000,2020,3564
052615211000,2005,1908
052615211000,2006,1853
052615211000,2007,1831
052615211000,2008,2195
052615211000,2009,2117
052615211000,2010,1974
052615211000,2011,2094
052615211000,2012,2211
052615211000,2013,2237
052615211000,2014,2335
052615211000,2015,2312
052615211000,2016,2514
052615211000,2017,3087
052615211000,2018,3049
052615211000,2019,2681
052615211000,2020,2972
052615261000,2005,16800
052615261000,2006,17299
052615261000,2007,17733
052615261000,2008,19446
052615261000,2009,18156
052615261000,2010,19176
052615261000,2011,17886
052615261000,2012,18222
052615261000,2013,18369
052615261000,2014,18116
052615261000,2015,18462
052615261000,2016,18459
052615261000,2017,19452
052615261000,2018,19573
052615261000,2019,19744
052615261000,2020,18416
052615301000,2005,2031
052615301000,2006,1947
052615301000,2007,2219
052615301000,2008,2574
052615301000,2009,2506
052615301000,2010,2452
052615301000,2011,2621
052615301000,2012,2674
052615301000,2013,2906
052615301000,2014,3006
052615301000,2015,2891
052615301000,2016,3105
052615301000,2017,3239
052615301000,2018,3429
052615301000,2019,2947
052615301000,2020,3322
052615302000,2005,2722
052615302000,2006,2643
052615302000,2007,2511
052615302000,2008,2959
052615302000,2009,2478
052615302000,2010,2393
052615302000,2011,2267
052615302000,2012,1836
052615302000,2013,2066
052615302000,2014,2168
052615302000,2015,2142
052615302000,2016,2133
052615302000,2017,2238
052615302000,2018,2095
052615302000,2019,2123
052615302000,2020,2210
052615303000,2005,585
052615303000,2006,562
052615303000,2007,588
052615303000,2008,728
052615303000,2009,632
052615303000,2010,690
052615303000,2011,688
052615303000,2012,651
052615303000,2013,635
052615303000,2014,685
052615303000,2015,774
052615303000,2016,809
052615303000,2017,808
052615303000,2018,764
052615303000,2019,790
052615303000,2020,826
052615306000,2005,813
052615306000,2006,691
052615306000,2007,880
052615306000,2008,926
052615306000,2009,819
052615306000,2010,817
052615306000,2011,801
052615306000,2012,616
052615306000,2013,832
052615306000,2014,902
052615306000,2015,855
052615306000,2016,924
052615306000,2017,939
052615306000,2018,938
052615306000,2019,1019
052615306000,2020,1066
052615308000,2005,808
052615308000,2006,803
052615308000,2007,985
052615308000,2008,1153
052615308000,2009,1120
052615308000,2010,1242
052615308000,2011,1220
052615308000,2012,1499
052615308000,2013,1175
052615308000,2014,1149
052615308000,2015,1114
052615308000,2016,1558
052615308000,2017,1334
052615308000,2018,1306
052615308000,2019,1401
052615308000,2020,1437
052615309000,2005,2149
052615309000,2006,2040
052615309000,2007,2235
052615309000,2008,2273
052615309000,2009,2360
052615309000,2010,2484
052615309000,2011,2775
052615309000,2012,2648
052615309000,2013,2840
052615309000,2014,2922
052615309000,2015,2944
052615309000,2016,3178
052615309000,2017,3162
052615309000,2018,3197
052615309000,2019,3077
052615309000,2020,3009
052615312000,2005,1780
052615312000,2006,1767
052615312000,2007,1644
052615312000,2008,2015
052615312000,2009,1804
052615312000,2010,1786
052615312000,2011,1885
052615312000,2012,1704
052615312000,2013,1811
052615312000,2014,1772
052615312000,2015,2068
052615312000,2016,2039
052615312000,2017,2073
052615312000,2018,1794
052615312000,2019,1719
052615312000,2020,1823
052615313000,2005,843
052615313000,2006,747
052615313000,2007,836
052615313000,2008,1066
052615313000,2009,952
052615313000,2010,988
052615313000,2011,1027
052615313000,2012,1003
052615313000,2013,1046
052615313000,2014,1115
052615313000,2015,1092
052615313000,2016,1113
052615313000,2017,1172
052615313000,2018,1200
052615313000,2019,1151
052615313000,2020,1139
060610901000,2005,3916
060610901000,2006,4073
060610901000,2007,4468
060610901000,2008,4049
060610901000,2009,3851
060610901000,2010,3978
060610901000,2011,4454
060610901000,2012,4552
060610901000,2013,4785
060610901000,2014,4653
060610901000,2015,4522
060610901000,2016,4790
060610901000,2017,4984
060610901000,2018,5320
060610901000,2019,5782
060610901000,2020,5522
060610913000,2005,513
060610913000,2006,525
060610913000,2007,527
060610913000,2008,506
060610913000,2009,467
060610913000,2010,593
060610913000,2011,595
060610913000,2012,672
060610913000,2013,677
060610913000,2014,756
060610913000,2015,729
060610913000,2016,769
060610913000,2017,747
060610913000,2018,775
060610913000,2019,796
060610913000,2020,862
060610915000,2005,934
060610915000,2006,965
060610915000,2007,1078
060610915000,2008,1218
060610915000,2009,1200
060610915000,2010,1321
060610915000,2011,1322
060610915000,2012,1362
060610915000,2013,1463
060610915000,2014,1530
060610915000,2015,1503
060610915000,2016,1551
060610915000,2017,1712
060610915000,2018,1615
060610915000,2019,1573
060610915000,2020,1680
060610919000,2005,582
060610919000,2006,591
060610919000,2007,660
060610919000,2008,674
060610919000,2009,656
060610919000,2010,634
060610919000,2011,692
060610919000,2012,597
060610919000,2013,651
060610919000,2014,635
060610919000,2015,551
060610919000,2016,534
060610919000,2017,575
060610919000,2018,596
060610919000,2019,597
060610919000,2020,580
060610961000,2005,3485
060610961000,2006,3612
060610961000,2007,3774
060610961000,2008,4305
060610961000,2009,4338
060610961000,2010,4157
060610961000,2011,4073
060610961000,2012,3830
060610961000,2013,4155
060610961000,2014,4110
060610961000,2015,4101
060610961000,2016,4103
060610961000,2017,4086
060610961000,2018,4370
060610961000,2019,4273
060610961000,2020,4347
060611002000,2005,1690
060611002000,2006,1663
060611002000,2007,1746
060611002000,2008,2502
060611002000,2009,2127
060611002000,2010,2156
060611002000,2011,2002
060611002000,2012,2025
060611002000,2013,2049
060611002000,2014,2119
060611002000,2015,2042
060611002000,2016,2226
060611002000,2017,2253
060611002000,2018,2138
060611002000,2019,2265
060611002000,2020,2178
060611003000,2005,783
060611003000,2006,784
060611003000,2007,734
060611003000,2008,753
060611003000,2009,663
060611003000,2010,768
060611003000,2011,907
060611003000,2012,1010
060611003000,2013,1116
060611003000,2014,1106
060611003000,2015,1055
060611003000,2016,1171
060611003000,2017,1203
060611003000,2018,1264
060611003000,2019,1371
060611003000,2020,1339
060611004000,2005,1158
060611004000,2006,1172
060611004000,2007,1200
060611004000,2008,1398
060611004000,2009,1340
060611004000,2010,1399
060611004000,2011,1409
060611004000,2012,1393
060611004000,2013,1479
060611004000,2014,1549
060611004000,2015,1517
060611004000,2016,1628
060611004000,2017,1511
060611004000,2018,1430
060611004000,2019,1503
060611004000,2020,1424
060611006000,2005,1060
060611006000,2006,942
060611006000,2007,990
060611006000,2008,1146
060611006000,2009,1151
060611006000,2010,1173
060611006000,2011,1119
060611006000,2012,1117
060611006000,2013,1170
060611006000,2014,1047
060611006000,2015,1018
060611006000,2016,1130
060611006000,2017,1181
060611006000,2018,1270
060611006000,2019,1226
060611006000,2020,1210
060611018000,2005,1679
060611018000,2006,1797
060611018000,2007,1861
060611018000,2008,2006
060611018000,2009,2037
060611018000,2010,2080
060611018000,2011,1936
060611018000,2012,1819
060611018000,2013,2018
060611018000,2014,1885
060611018000,2015,1848
060611018000,2016,2027
060611018000,2017,2010
060611018000,2018,1984
060611018000,2019,2162
060611018000,2020,2031
060611020000,2005,1039
060611020000,2006,1024
060611020000,2007,1205
060611020000,2008,1036
060611020000,2009,1175
060611020000,2010,1260
060611020000,2011,1391
060611020000,2012,1787
060611020000,2013,1469
060611020000,2014,1493
060611020000,2015,1454
060611020000,2016,1602
060611020000,2017,1566
060611020000,2018,1728
060611020000,2019,1808
060611020000,2020,1953
060611062000,2005,3374
060611062000,2006,3562
060611062000,2007,3812
060611062000,2008,4089
060611062000,2009,3989
060611062000,2010,4162
060611062000,2011,3708
060611062000,2012,3469
060611062000,2013,3496
060611062000,2014,3584
060611062000,2015,3688
060611062000,2016,3709
060611062000,2017,3597
060611062000,2018,3897
060611062000,2019,3838
060611062000,2020,3610
060611064000,2005,4731
060611064000,2006,5009
060611064000,2007,5372
060611064000,2008,5971
060611064000,2009,5740
060611064000,2010,5629
060611064000,2011,5503
060611064000,2012,4885
060611064000,2013,5103
060611064000,2014,5687
060611064000,2015,4906
060611064000,2016,4898
060611064000,2017,4673
060611064000,2018,4677
060611064000,2019,4630
060611064000,2020,4265
060611108000,2005,1613
060611108000,2006,2006
060611108000,2007,2071
060611108000,2008,2189
060611108000,2009,2352
060611108000,2010,2144
060611108000,2011,2058
060611108000,2012,2099
060611108000,2013,2426
060611108000,2014,2515
060611108000,2015,2504
060611108000,2016,2510
060611108000,2017,2559
060611108000,2018,2570
060611108000,2019,2567
060611108000,2020,2462
060611109000,2005,1786
060611109000,2006,1836
060611109000,2007,1989
060611109000,2008,2134
060611109000,2009,2274
060611109000,2010,2393
060611109000,2011,2528
060611109000,2012,2626
060611109000,2013,3064
060611109000,2014,3511
060611109000,2015,3383
060611109000,2016,3880
060611109000,2017,3927
060611109000,2018,4419
060611109000,2019,4581
060611109000,2020,4584
060611110000,2005,996
060611110000,2006,1089
060611110000,2007,1048
060611110000,2008,1336
060611110000,2009,1306
060611110000,2010,1470
060611110000,2011,1645
060611110000,2012,1480
060611110000,2013,1684
060611110000,2014,1663
060611110000,2015,1601
060611110000,2016,1519
060611110000,2017,1681
060611110000,2018,1685
060611110000,2019,1733
060611110000,2020,1652
060611117000,2005,1505
060611117000,2006,1586
060611117000,2007,1675
060611117000,2008,1633
060611117000,2009,1887
060611117000,2010,1882
060611117000,2011,1835
060611117000,2012,2001
060611117000,2013,2181
060611117000,2014,2228
060611117000,2015,2316
060611117000,2016,2377
060611117000,2017,2476
060611117000,2018,2562
060611117000,2019,2632
060611117000,2020,2445
060611163000,2005,26587
060611163000,2006,27307
060611163000,2007,27053
060611163000,2008,28229
060611163000,2009,30052
060611163000,2010,29518
060611163000,2011,29315
060611163000,2012,29210
060611163000,2013,29876
060611163000,2014,30089
060611163000,2015,31144
060611163000,2016,32723
060611163000,2017,33465
060611163000,2018,34318
060611163000,2019,34643
060611163000,2020,33370
060611205000,2005,471
060611205000,2006,486
060611205000,2007,527
060611205000,2008,850
060611205000,2009,793
060611205000,2010,780
060611205000,2011,718
060611205000,2012,729
060611205000,2013,742
060611205000,2014,812
060611205000,2015,767
060611205000,2016,861
060611205000,2017,834
060611205000,2018,832
060611205000,2019,838
060611205000,2020,716
060611207000,2005,1715
060611207000,2006,1751
060611207000,2007,1756
060611207000,2008,1963
060611207000,2009,1959
060611207000,2010,2101
060611207000,2011,2150
060611207000,2012,2124
060611207000,2013,2229
060611207000,2014,2218
060611207000,2015,2419
060611207000,2016,2420
060611207000,2017,2472
060611207000,2018,2464
060611207000,2019,2465
060611207000,2020,2299
060611211000,2005,2456
060611211000,2006,2576
060611211000,2007,2589
060611211000,2008,2735
060611211000,2009,2960
060611211000,2010,2863
060611211000,2011,3076
060611211000,2012,3314
060611211000,2013,3733
060611211000,2014,3819
060611211000,2015,3796
060611211000,2016,4266
060611211000,2017,4540
060611211000,2018,4895
060611211000,2019,5457
060611211000,2020,5631
060611212000,2005,844
060611212000,2006,786
060611212000,2007,931
060611212000,2008,905
060611212000,2009,848
060611212000,2010,870
060611212000,2011,950
060611212000,2012,952
060611212000,2013,926
060611212000,2014,1015
060611212000,2015,1024
060611212000,2016,1269
060611212000,2017,1292
060611212000,2018,1377
060611212000,2019,1455
060611212000,2020,1340
060611214000,2005,3578
060611214000,2006,3822
060611214000,2007,3873
060611214000,2008,3846
060611214000,2009,4059
060611214000,2010,3903
060611214000,2011,3894
060611214000,2012,4040
060611214000,2013,4293
060611214000,2014,4162
060611214000,2015,4066
060611214000,2016,4433
060611214000,2017,4211
060611214000,2018,4066
060611214000,2019,4173
060611214000,2020,3950
060611216000,2005,1661
060611216000,2006,1763
060611216000,2007,1817
060611216000,2008,1730
060611216000,2009,1687
060611216000,2010,1580
060611216000,2011,1609
060611216000,2012,1546
060611216000,2013,1612
060611216000,2014,1807
060611216000,2015,1904
060611216000,2016,1878
060611216000,2017,1954
060611216000,2018,2034
060611216000,2019,2009
060611216000,2020,1912
061813301000,2005,486
061813301000,2006,459
061813301000,2007,521
061813301000,2008,516
061813301000,2009,630
061813301000,2010,631
061813301000,2011,638
061813301000,2012,554
061813301000,2013,712
061813301000,2014,679
061813301000,2015,659
061813301000,2016,724
061813301000,2017,704
061813301000,2018,719
061813301000,2019,780
061813301000,2020,692
061813302000,2005,1103
061813302000,2006,1061
061813302000,2007,1040
061813302000,2008,1144
061813302000,2009,1394
061813302000,2010,1494
061813302000,2011,1570
061813302000,2012,1555
061813302000,2013,1451
061813302000,2014,1509
061813302000,2015,1514
061813302000,2016,1650
061813302000,2017,1565
061813302000,2018,1589
061813302000,2019,1640
061813302000,2020,1677
061813305000,2005,3445
061813305000,2006,3566
061813305000,2007,3675
061813305000,2008,4046
061813305000,2009,4002
061813305000,2010,3896
061813305000,2011,3749
061813305000,2012,3727
061813305000,2013,3697
061813305000,2014,3565
061813305000,2015,3091
061813305000,2016,3331
061813305000,2017,3335
061813305000,2018,3370
061813305000,2019,3472
061813305000,2020,3280
061813307000,2005,1184
061813307000,2006,1260
061813307000,2007,1162
061813307000,2008,1421
061813307000,2009,1584
061813307000,2010,1746
061813307000,2011,1612
061813307000,2012,1776
061813307000,2013,1934
061813307000,2014,1893
061813307000,2015,2518
061813307000,2016,2788
061813307000,2017,2622
061813307000,2018,2788
061813307000,2019,2572
061813307000,2020,2585
061813317000,2005,2939
061813317000,2006,3036
061813317000,2007,2903
061813317000,2008,3336
061813317000,2009,3376
061813317000,2010,3341
061813317000,2011,3440
061813317000,2012,3292
061813317000,2013,3014
061813317000,2014,3247
061813317000,2015,3227
061813317000,2016,3402
061813317000,2017,3246
061813317000,2018,3362
061813317000,2019,3432
061813317000,2020,3249
061813321000,2005,530
061813321000,2006,564
061813321000,2007,576
061813321000,2008,588
061813321000,2009,595
061813321000,2010,623
061813321000,2011,748
061813321000,2012,738
061813321000,2013,950
061813321000,2014,877
061813321000,2015,822
061813321000,2016,680
061813321000,2017,697
061813321000,2018,763
061813321000,2019,777
061813321000,2020,766
061813361000,2005,4448
061813361000,2006,4937
061813361000,2007,5340
061813361000,2008,5909
061813361000,2009,6187
061813361000,2010,6457
061813361000,2011,6491
061813361000,2012,6094
061813361000,2013,5652
061813361000,2014,5331
061813361000,2015,5057
061813361000,2016,5061
061813361000,2017,4373
061813361000,2018,4593
061813361000,2019,4540
061813361000,2020,4591
061813404000,2005,3860
061813404000,2006,3993
061813404000,2007,4071
061813404000,2008,3967
061813404000,2009,4027
061813404000,2010,4113
061813404000,2011,4084
061813404000,2012,3922
061813404000,2013,3831
061813404000,2014,3868
061813404000,2015,3856
061813404000,2016,3951
061813404000,2017,4279
061813404000,2018,4370
061813404000,2019,4504
061813404000,2020,4244
061813409000,2005,1238
061813409000,2006,1261
061813409000,2007,1353
061813409000,2008,1249
061813409000,2009,1194
061813409000,2010,1262
061813409000,2011,1116
061813409000,2012,1085
061813409000,2013,1135
061813409000,2014,1139
061813409000,2015,1089
061813409000,2016,1104
061813409000,2017,1180
061813409000,2018,1115
061813409000,2019,1049
061813409000,2020,1030
061813413000,2005,2387
061813413000,2006,2395
061813413000,2007,2456
061813413000,2008,2534
061813413000,2009,1901
061813413000,2010,2003
061813413000,2011,2045
061813413000,2012,2013
061813413000,2013,2357
061813413000,2014,2106
061813413000,2015,1867
061813413000,2016,1889
061813413000,2017,1901
061813413000,2018,2024
061813413000,2019,2037
061813413000,2020,1967
061813414000,2005,1640
061813414000,2006,1794
061813414000,2007,1903
061813414000,2008,1907
061813414000,2009,1802
061813414000,2010,1901
061813414000,2011,1918
061813414000,2012,1864
061813414000,2013,1892
061813414000,2014,1800
061813414000,2015,1686
061813414000,2016,1875
061813414000,2017,1855
061813414000,2018,1855
061813414000,2019,1985
061813414000,2020,1895
061813462000,2005,3847
061813462000,2006,4001
061813462000,2007,4050
061813462000,2008,4379
061813462000,2009,4010
061813462000,2010,4872
061813462000,2011,4633
061813462000,2012,4341
061813462000,2013,4150
061813462000,2014,4012
061813462000,2015,4296
061813462000,2016,4538
061813462000,2017,4519
061813462000,2018,4572
061813462000,2019,4680
061813462000,2020,4697
061813506000,2005,1090
061813506000,2006,1096
061813506000,2007,1133
061813506000,2008,1305
061813506000,2009,1348
061813506000,2010,1437
061813506000,2011,1503
061813506000,2012,1556
061813506000,2013,1657
061813506000,2014,1748
061813506000,2015,1668
061813506000,2016,1839
061813506000,2017,2002
061813506000,2018,1951
061813506000,2019,2012
061813506000,2020,1954
061813510000,2005,2249
061813510000,2006,2306
061813510000,2007,2399
061813510000,2008,2372
061813510000,2009,2307
061813510000,2010,2406
061813510000,2011,2531
061813510000,2012,2461
061813510000,2013,2480
061813510000,2014,2341
061813510000,2015,2404
061813510000,2016,2660
061813510000,2017,2617
061813510000,2018,2834
061813510000,2019,3067
061813510000,2020,2908
061813515000,2005,1306
061813515000,2006,1400
061813515000,2007,1476
061813515000,2008,1620
061813515000,2009,1734
061813515000,2010,1766
061813515000,2011,1984
061813515000,2012,2144
061813515000,2013,2280
061813515000,2014,2333
061813515000,2015,2193
061813515000,2016,2316
061813515000,2017,2279
061813515000,2018,2305
061813515000,2019,2434
061813515000,2020,2391
061813516000,2005,3116
061813516000,2006,3246
061813516000,2007,3418
061813516000,2008,3901
061813516000,2009,3748
061813516000,2010,5658
061813516000,2011,5772
061813516000,2012,5592
061813516000,2013,6390
061813516000,2014,6560
061813516000,2015,6708
061813516000,2016,7324
061813516000,2017,7865
061813516000,2018,8149
061813516000,2019,8257
061813516000,2020,8648
061813519000,2005,975
061813519000,2006,873
061813519000,2007,979
061813519000,2008,1269
061813519000,2009,1074
061813519000,2010,1078
061813519000,2011,1334
061813519000,2012,1130
061813519000,2013,1185
061813519000,2014,1246
061813519000,2015,1313
061813519000,2016,1417
061813519000,2017,1497
061813519000,2018,1507
061813519000,2019,1588
061813519000,2020,1474
061813563000,2005,17421
061813563000,2006,18300
061813563000,2007,19554
061813563000,2008,22948
061813563000,2009,20540
061813563000,2010,20123
061813563000,2011,21076
061813563000,2012,20584
061813563000,2013,20660
061813563000,2014,21596
061813563000,2015,21653
061813563000,2016,22693
061813563000,2017,23552
061813563000,2018,23698
061813563000,2019,24701
061813563000,2020,24233
061813603000,2005,4338
061813603000,2006,4434
061813603000,2007,5157
061813603000,2008,6065
061813603000,2009,5352
061813603000,2010,5356
061813603000,2011,5799
061813603000,2012,5445
061813603000,2013,5602
061813603000,2014,5731
061813603000,2015,6016
061813603000,2016,6421
061813603000,2017,6686
061813603000,2018,6730
061813603000,2019,7075
061813603000,2020,7090
061813608000,2005,1740
061813608000,2006,1668
061813608000,2007,1716
061813608000,2008,1725
061813608000,2009,1777
061813608000,2010,1885
061813608000,2011,1743
061813608000,2012,1757
061813608000,2013,1769
061813608000,2014,1730
061813608000,2015,1745
061813608000,2016,1847
061813608000,2017,1908
061813608000,2018,1910
061813608000,2019,1925
061813608000,2020,1982
061813611000,2005,4007
061813611000,2006,3951
061813611000,2007,4335
061813611000,2008,4787
061813611000,2009,5060
061813611000,2010,5084
061813611000,2011,5249
061813611000,2012,5032
061813611000,2013,5126
061813611000,2014,5576
061813611000,2015,5288
061813611000,2016,5634
061813611000,2017,5897
061813611000,2018,5959
061813611000,2019,6319
061813611000,2020,5953
061813612000,2005,780
061813612000,2006,647
061813612000,2007,735
061813612000,2008,927
061813612000,2009,956
061813612000,2010,1109
061813612000,2011,1112
061813612000,2012,1110
061813612000,2013,1194
061813612000,2014,1239
061813612000,2015,1072
061813612000,2016,1162
061813612000,2017,1417
061813612000,2018,1374
061813612000,2019,1371
061813612000,2020,1348
061813618000,2005,3959
061813618000,2006,4074
061813618000,2007,4529
061813618000,2008,4539
061813618000,2009,4526
061813618000,2010,4675
061813618000,2011,4408
061813618000,2012,4559
061813618000,2013,4458
061813618000,2014,4230
061813618000,2015,4196
061813618000,2016,4475
061813618000,2017,4536
061813618000,2018,4627
061813618000,2019,5136
061813618000,2020,5009
061813620000,2005,848
061813620000,2006,878
061813620000,2007,919
061813620000,2008,968
061813620000,2009,1222
061813620000,2010,1297
061813620000,2011,1540
061813620000,2012,1634
061813620000,2013,1770
061813620000,2014,1693
061813620000,2015,1431
061813620000,2016,1391
061813620000,2017,1392
061813620000,2018,1478
061813620000,2019,1471
061813620000,2020,1467
061813664000,2005,2322
061813664000,2006,2178
061813664000,2007,2373
061813664000,2008,2650
061813664000,2009,2598
061813664000,2010,2780
061813664000,2011,2570
061813664000,2012,2225
061813664000,2013,2078
061813664000,2014,2049
061813664000,2015,2085
061813664000,2016,2161
061813664000,2017,2150
061813664000,2018,2104
061813664000,2019,2225
061813664000,2020,2436
062013702000,2005,2512
062013702000,2006,2806
062013702000,2007,3209
062013702000,2008,3368
062013702000,2009,3447
062013702000,2010,3651
062013702000,2011,3695
062013702000,2012,3679
062013702000,2013,3835
062013702000,2014,4331
062013702000,2015,4378
062013702000,2016,4699
062013702000,2017,4607
062013702000,2018,4803
062013702000,2019,5218
062013702000,2020,5180
062013711000,2005,1364
062013711000,2006,1574
062013711000,2007,1726
062013711000,2008,1703
062013711000,2009,1716
062013711000,2010,1705
062013711000,2011,1829
062013711000,2012,1772
062013711000,2013,1681
062013711000,2014,1804
062013711000,2015,1732
062013711000,2016,1815
062013711000,2017,1802
062013711000,2018,1852
062013711000,2019,2007
062013711000,2020,1868
062013761000,2005,20031
062013761000,2006,20395
062013761000,2007,23245
062013761000,2008,24081
062013761000,2009,23691
062013761000,2010,22780
062013761000,2011,23030
062013761000,2012,22570
062013761000,2013,22870
062013761000,2014,22815
062013761000,2015,22955
062013761000,2016,24212
062013761000,2017,24593
062013761000,2018,25093
062013761000,2019,25790
062013761000,2020,24992
062013803000,2005,1535
062013803000,2006,1583
062013803000,2007,1776
062013803000,2008,1819
062013803000,2009,1837
062013803000,2010,1683
