ID_powiatu,year,p2759-turyści-zagraniczni-nierezydenci-pozostałe-kraje
071413014000,2008,32
071413014000,2009,115
071413014000,2010,45
071413014000,2011,43
071413014000,2012,109
071413014000,2013,76
071413014000,2014,155
071413014000,2015,371
071413014000,2016,279
071413014000,2017,1075
071413014000,2018,452
071413014000,2019,446
071413014000,2020,69
071413018000,2005,155
071413018000,2006,39
071413018000,2007,28
071413018000,2008,83
071413018000,2009,289
071413018000,2010,716
071413018000,2011,3171
071413018000,2012,4625
071413018000,2013,2193
071413018000,2014,4051
071413018000,2015,4951
071413018000,2016,7087
071413018000,2017,7896
071413018000,2018,7281
071413018000,2019,6429
071413018000,2020,591
071413021000,2005,299
071413021000,2006,338
071413021000,2007,259
071413021000,2008,986
071413021000,2009,1042
071413021000,2010,1048
071413021000,2011,539
071413021000,2012,888
071413021000,2013,1104
071413021000,2014,1195
071413021000,2015,2143
071413021000,2016,3003
071413021000,2017,4530
071413021000,2018,3837
071413021000,2019,3290
071413021000,2020,589
071413032000,2005,33
071413032000,2006,19
071413032000,2007,64
071413032000,2008,173
071413032000,2009,390
071413032000,2010,329
071413032000,2011,508
071413032000,2012,466
071413032000,2013,368
071413032000,2014,225
071413032000,2015,414
071413032000,2016,5023
071413032000,2017,5737
071413032000,2018,5005
071413032000,2019,4737
071413032000,2020,473
071422502000,2005,171
071422502000,2006,151
071422502000,2007,166
071422502000,2008,41
071422502000,2009,60
071422502000,2010,82
071422502000,2011,124
071422502000,2012,22
071422502000,2013,52
071422502000,2014,51
071422502000,2015,117
071422502000,2016,1186
071422502000,2017,979
071422502000,2018,1006
071422502000,2019,975
071422502000,2020,74
071422513000,2005,167
071422513000,2006,373
071422513000,2007,126
071422513000,2008,43
071422513000,2009,56
071422513000,2010,122
071422513000,2011,180
071422513000,2012,235
071422513000,2013,191
071422513000,2014,195
071422513000,2015,221
071422513000,2016,320
071422513000,2017,1635
071422513000,2018,1158
071422513000,2019,1213
071422513000,2020,176
071422520000,2005,53
071422520000,2006,94
071422520000,2007,43
071422520000,2008,93
071422520000,2009,85
071422520000,2010,105
071422520000,2011,67
071422520000,2012,111
071422520000,2013,80
071422520000,2014,225
071422520000,2015,99
071422520000,2016,133
071422520000,2017,80
071422520000,2018,116
071422520000,2019,96
071422520000,2020,35
071422524000,2005,98
071422524000,2006,238
071422524000,2007,154
071422524000,2008,108
071422524000,2009,76
071422524000,2010,75
071422524000,2011,251
071422524000,2012,261
071422524000,2013,215
071422524000,2014,147
071422524000,2015,212
071422524000,2016,354
071422524000,2017,614
071422524000,2018,250
071422524000,2019,361
071422524000,2020,204
071422537000,2005,0
071422537000,2006,1
071422537000,2007,26
071422537000,2008,3
071422537000,2009,0
071422537000,2010,0
071422537000,2011,0
071422537000,2012,0
071422537000,2013,0
071422537000,2014,0
071422537000,2015,0
071422537000,2016,0
071422537000,2017,0
071422537000,2018,0
071422537000,2019,0
071422537000,2020,0
071422611000,2005,8
071422611000,2006,4
071422611000,2007,0
071422611000,2008,0
071422611000,2009,0
071422611000,2010,1
071422611000,2011,9
071422611000,2012,14
071422611000,2013,0
071422611000,2014,0
071422611000,2015,0
071422611000,2016,3
071422611000,2017,1
071422611000,2018,49
071422611000,2019,6
071422611000,2020,4
071422615000,2005,0
071422615000,2006,0
071422615000,2007,0
071422615000,2008,0
071422615000,2009,0
071422615000,2010,0
071422615000,2011,0
071422615000,2012,35
071422615000,2013,20
071422615000,2014,36
071422615000,2015,22
071422615000,2016,8
071422615000,2017,7
071422615000,2018,34
071422615000,2019,74
071422615000,2020,24
071422616000,2005,52
071422616000,2006,26
071422616000,2007,55
071422616000,2008,34
071422616000,2009,28
071422616000,2010,10
071422616000,2011,26
071422616000,2012,43
071422616000,2013,118
071422616000,2014,60
071422616000,2015,87
071422616000,2016,68
071422616000,2017,27
071422616000,2018,40
071422616000,2019,14
071422616000,2020,0
071422622000,2005,0
071422622000,2006,0
071422622000,2007,0
071422622000,2008,5
071422622000,2009,3
071422622000,2010,12
071422622000,2011,10
071422622000,2012,30
071422622000,2013,55
071422622000,2014,66
071422622000,2015,45
071422622000,2016,46
071422622000,2017,65
071422622000,2018,54
071422622000,2019,40
071422622000,2020,13
071422635000,2005,97
071422635000,2006,61
071422635000,2007,64
071422635000,2008,88
071422635000,2009,50
071422635000,2010,60
071422635000,2011,98
071422635000,2012,87
071422635000,2013,103
071422635000,2014,82
071422635000,2015,88
071422635000,2016,81
071422635000,2017,143
071422635000,2018,203
071422635000,2019,139
071422635000,2020,84
071422661000,2005,22
071422661000,2006,56
071422661000,2007,32
071422661000,2008,46
071422661000,2009,43
071422661000,2010,54
071422661000,2011,138
071422661000,2012,248
071422661000,2013,36
071422661000,2014,55
071422661000,2015,77
071422661000,2016,54
071422661000,2017,40
071422661000,2018,46
071422661000,2019,42
071422661000,2020,14
071422701000,2005,5
071422701000,2006,9
071422701000,2007,2
071422701000,2008,2
071422701000,2009,4
071422701000,2010,5
071422701000,2011,6
071422701000,2012,7
071422701000,2013,12
071422701000,2014,2
071422701000,2015,1
071422701000,2016,13
071422701000,2017,31
071422701000,2018,222
071422701000,2019,53
071422701000,2020,8
071422707000,2005,20
071422707000,2006,2
071422707000,2007,4
071422707000,2008,27
071422707000,2009,13
071422707000,2010,6
071422707000,2011,15
071422707000,2012,16
071422707000,2013,1
071422707000,2014,23
071422707000,2015,231
071422707000,2016,164
071422707000,2017,64
071422707000,2018,38
071422707000,2019,94
071422707000,2020,35
071422709000,2005,0
071422709000,2006,0
071422709000,2007,0
071422709000,2008,0
071422709000,2009,0
071422709000,2010,0
071422709000,2011,4
071422709000,2012,0
071422709000,2013,2
071422709000,2014,0
071422709000,2015,0
071422709000,2016,0
071422709000,2017,0
071422709000,2018,0
071422709000,2019,0
071422709000,2020,0
071422723000,2005,0
071422723000,2006,0
071422723000,2007,2
071422723000,2008,0
071422723000,2009,59
071422723000,2010,0
071422723000,2011,0
071422723000,2012,0
071422723000,2013,0
071422723000,2014,0
071422723000,2015,15
071422723000,2016,0
071422723000,2017,1
071422723000,2018,535
071422723000,2019,608
071422723000,2020,39
071422725000,2005,83
071422725000,2006,65
071422725000,2007,57
071422725000,2008,58
071422725000,2009,48
071422725000,2010,23
071422725000,2011,66
071422725000,2012,52
071422725000,2013,23
071422725000,2014,21
071422725000,2015,19
071422725000,2016,112
071422725000,2017,84
071422725000,2018,433
071422725000,2019,85
071422725000,2020,6
071422730000,2005,22
071422730000,2006,10
071422730000,2007,34
071422730000,2008,22
071422730000,2009,34
071422730000,2010,41
071422730000,2011,137
071422730000,2012,26
071422730000,2013,49
071422730000,2014,39
071422730000,2015,29
071422730000,2016,585
071422730000,2017,1076
071422730000,2018,906
071422730000,2019,478
071422730000,2020,6
071422736000,2005,0
071422736000,2006,0
071422736000,2007,0
071422736000,2008,0
071422736000,2009,0
071422736000,2010,0
071422736000,2011,0
071422736000,2012,0
071422736000,2013,0
071422736000,2014,92
071422736000,2015,36
071422736000,2016,20
071422736000,2017,36
071422736000,2018,21
071422736000,2019,20
071422736000,2020,21
071422763000,2005,416
071422763000,2006,322
071422763000,2007,453
071422763000,2008,448
071422763000,2009,568
071422763000,2010,672
071422763000,2011,702
071422763000,2012,738
071422763000,2013,857
071422763000,2014,1103
071422763000,2015,1154
071422763000,2016,981
071422763000,2017,1226
071422763000,2018,1241
071422763000,2019,1449
071422763000,2020,565
071427004000,2005,4
071427004000,2006,4
071427004000,2007,6
071427004000,2008,16
071427004000,2009,28
071427004000,2010,8
071427004000,2011,20
071427004000,2012,14
071427004000,2013,25
071427004000,2014,6
071427004000,2015,2
071427004000,2016,1
071427004000,2017,0
071427004000,2018,30
071427004000,2019,34
071427004000,2020,9
071427019000,2005,9
071427019000,2006,11
071427019000,2007,16
071427019000,2008,9
071427019000,2009,15
071427019000,2010,9
071427019000,2011,53
071427019000,2012,8
071427019000,2013,101
071427019000,2014,8
071427019000,2015,27
071427019000,2016,2
071427019000,2017,10
071427019000,2018,2
071427019000,2019,154
071427019000,2020,2
071427027000,2005,0
071427027000,2006,0
071427027000,2007,0
071427027000,2008,0
071427027000,2009,0
071427027000,2010,0
071427027000,2011,0
071427027000,2012,0
071427027000,2013,1
071427027000,2014,0
071427027000,2015,0
071427027000,2016,0
071427027000,2017,0
071427027000,2018,474
071427027000,2019,822
071427027000,2020,45
071427062000,2005,286
071427062000,2006,331
071427062000,2007,357
071427062000,2008,187
071427062000,2009,210
071427062000,2010,356
071427062000,2011,311
071427062000,2012,345
071427062000,2013,297
071427062000,2014,421
071427062000,2015,372
071427062000,2016,395
071427062000,2017,449
071427062000,2018,394
071427062000,2019,632
071427062000,2020,210
071427103000,2005,21
071427103000,2006,14
071427103000,2007,18
071427103000,2008,6
071427103000,2009,50
071427103000,2010,81
071427103000,2011,67
071427103000,2012,51
071427103000,2013,68
071427103000,2014,46
071427103000,2015,73
071427103000,2016,133
071427103000,2017,172
071427103000,2018,74
071427103000,2019,45
071427103000,2020,28
071427110000,2005,0
071427110000,2006,0
071427110000,2007,0
071427110000,2008,2
071427110000,2009,9
071427110000,2010,0
071427110000,2011,0
071427110000,2012,0
071427110000,2013,0
071427110000,2014,11
071427110000,2015,17
071427110000,2016,14
071427110000,2017,9
071427110000,2018,11
071427110000,2019,4
071427110000,2020,0
071427126000,2005,0
071427126000,2006,0
071427126000,2007,23
071427126000,2008,0
071427126000,2009,0
071427126000,2010,19
071427126000,2011,19
071427126000,2012,16
071427126000,2013,7
071427126000,2014,31
071427126000,2015,24
071427126000,2016,19
071427126000,2017,8
071427126000,2018,34
071427126000,2019,19
071427126000,2020,1
071427129000,2005,2
071427129000,2006,4
071427129000,2007,8
071427129000,2008,9
071427129000,2009,9
071427129000,2010,8
071427129000,2011,6
071427129000,2012,11
071427129000,2013,12
071427129000,2014,11
071427129000,2015,3
071427129000,2016,4
071427129000,2017,11
071427129000,2018,17
071427129000,2019,4
071427129000,2020,12
071427133000,2005,0
071427133000,2006,0
071427133000,2007,3
071427133000,2008,0
071427133000,2009,4
071427133000,2010,0
071427133000,2011,0
071427133000,2012,8
071427133000,2013,4
071427133000,2014,2
071427133000,2015,17
071427133000,2016,1
071427133000,2017,0
071427133000,2018,89
071427133000,2019,392
071427133000,2020,0
071427164000,2005,115
071427164000,2006,70
071427164000,2007,40
071427164000,2008,103
071427164000,2009,52
071427164000,2010,225
071427164000,2011,104
071427164000,2012,178
071427164000,2013,171
071427164000,2014,220
071427164000,2015,181
071427164000,2016,746
071427164000,2017,1371
071427164000,2018,1547
071427164000,2019,1358
071427164000,2020,535
071427306000,2005,83
071427306000,2006,90
071427306000,2007,60
071427306000,2008,70
071427306000,2009,204
071427306000,2010,145
071427306000,2011,215
071427306000,2012,1440
071427306000,2013,231
071427306000,2014,274
071427306000,2015,231
071427306000,2016,270
071427306000,2017,364
071427306000,2018,320
071427306000,2019,318
071427306000,2020,98
071427328000,2005,26
071427328000,2006,121
071427328000,2007,130
071427328000,2008,69
071427328000,2009,64
071427328000,2010,67
071427328000,2011,140
071427328000,2012,130
071427328000,2013,115
071427328000,2014,126
071427328000,2015,116
071427328000,2016,669
071427328000,2017,2066
071427328000,2018,2816
071427328000,2019,2271
071427328000,2020,95
071427338000,2005,46
071427338000,2006,96
071427338000,2007,97
071427338000,2008,40
071427338000,2009,25
071427338000,2010,86
071427338000,2011,4484
071427338000,2012,91
071427338000,2013,36
071427338000,2014,45
071427338000,2015,50
071427338000,2016,65
071427338000,2017,104
071427338000,2018,159
071427338000,2019,156
071427338000,2020,43
