ID_region,ID_subregion,ID_powiatu,year,p1767-przyjazdy,p1767-tranzyt,p1767-udział-ruchu-pasażerów-polska-100,p1767-wyjazdy,p2424-linie-kolejowe-ogółem-na-10-tysięcy-ludności,p2424-linie-kolejowe-ogółem-na-100-km2,p2504-1-kwartał-ogółem,p2504-2-kwartał-ogółem,p2504-3-kwartał-ogółem,p2504-4-kwartał-ogółem,p2861-przeciętna-liczba-emerytów-i-rencistów-ogółem,p3441-liczba-nowo-utworzonych-miejsc-pracy,p3441-liczba-zlikwidowanych-miejsc-pracy,p3571-dalekobieżne,p3571-miejskie,p3571-podmiejskie,p3571-regionalne,p3603-przewozy-pasażerskie-na-1-mieszkańca,p3603-przewozy-pasażerów-w-mln,p3501-produkt-krajowy-brutto-na-1-mieszkańca,p2013-hotele-4-i-5-gwiazdkowemotelepensjonaty-w-ogólnej-liczbie-hotelimotelipensjonatów-ogółem,p2013-hotele-kategorii-s,p2013-hotele-kategorii-ss,p2013-hotele-kategorii-sss,p2013-hotele-kategorii-ssss,p2013-hotele-kategorii-sssss,p2013-motele-kategorii-s,p2013-motele-kategorii-ss,p2013-motele-kategorii-sss,p2013-motele-kategorii-ssss,p2013-motele-kategorii-sssss,p2013-pensjonaty-kategorii-s,p2013-pensjonaty-kategorii-ss,p2013-pensjonaty-kategorii-sss,p2013-pensjonaty-kategorii-ssss,p2013-pensjonaty-kategorii-sssss,p2420-pojazdy-samochodowe-i-ciągniki-na-1000-ludności,p2420-samochody-osobowe-na-1000-ludności,p2497-ogółem,p2497-przeciętne-miesięczne-wynagrodzenia-brutto-w-relacji-do-średniej-krajowej-polska100,p2596-lasy-gminne-powierzchnia,p2596-parki-spacerowo-wypoczynkowe-obiekty,p2596-parki-zieleńce-i-tereny-zieleni-osiedlowej-powierzchnia,p2596-zieleń-uliczna-powierzchnia,p2596-zieleńce-obiekty,p2617-krajowy-przyjazdy,p2617-krajowy-wyjazdy,p2617-międzynarodowy-przyjazdy,p2617-międzynarodowy-wyjazdy,p2670-ogółem,p2759-turyści-zagraniczni-nierezydenci-ogółem,p2759-turyści-zagraniczni-nierezydenci-pozostałe-kraje,p2813-handel-naprawa-pojazdów-samochodowych-transport-i-gospodarka-magazynowa-zakwaterowanie-i-gastronomia-informacja-i-komunikacja-ogółem,p3303-udział-parków-zieleńców-i-terenów-zieleni-osiedlowej-w-powierzchni-ogółem,p3350-stopień-wykorzystania-miejsc-noclegowych-w-kolejnym-roku
11210000000,11212100000,11212161000,2011,1489485.0,12388.0,13.8,1512187.0,3.4,7.4,3519.12,3398.24,3465.33,3533.29,744516.0,44.1,28.7,,,,,118.74,396.7,63410.0,23.13,4,19,70,21,10,0,0,0,0,0,1.0,2.0,2.0,0.0,0.0,599.0,485.6,3722.48,102.7,856.8,41.0,1487.9,599.0,556.0,0.0,0.0,0.0,0.0,3.9,805664.0,124228.0,81942.0,4.6,41.1
11210000000,11212100000,11212161000,2012,1697886.0,18802.0,14.4,1722070.0,3.4,7.4,3697.16,3581.54,3520.07,3632.63,733694.0,35.8,27.6,,,,,121.9,408.4,65521.0,25.74,4,19,70,25,10,0,0,0,0,0,1.0,3.0,2.0,0.0,0.0,617.0,503.2,3877.57,103.6,856.8,41.0,1487.9,599.0,556.0,0.0,0.0,0.0,0.0,4.9,916445.0,138380.0,82096.0,4.6,43.3
11210000000,11212100000,11212161000,2013,1806212.0,5778.0,14.5,1835626.0,3.3,7.4,3774.12,3596.28,3643.99,3750.41,726883.0,48.0,31.5,,,,,124.11,416.6,68445.0,25.37,5,19,68,24,10,0,0,0,0,0,1.0,3.0,2.0,0.0,0.0,636.0,521.2,3997.8,103.1,856.8,41.0,1558.56,599.65,542.0,0.0,0.0,0.0,0.0,5.1,1017084.0,158266.0,86407.0,4.8,47.2
11210000000,11212100000,11212161000,2014,1896691.0,4234.0,14.1,1916867.0,3.2,7.2,3902.4,3683.43,3775.8,3915.68,719733.0,48.9,25.1,2.0,15.0,193.0,42.0,144.14,484.9,71682.0,27.94,6,16,69,28,10,0,0,0,0,0,1.0,3.0,2.0,0.0,0.0,652.0,534.1,4152.52,103.7,856.8,42.0,1553.24,603.23,546.0,0.0,0.0,0.0,0.0,4.6,1019337.0,165985.0,88651.0,4.8,47.8
11210000000,11212100000,11212161000,2015,2096792.0,7370.0,13.8,2117009.0,3.2,7.2,4103.62,3874.54,3938.3,4160.5,718757.0,52.8,27.6,4.0,9.0,235.0,34.0,117.75,396.9,76323.0,28.57,6,14,72,29,10,0,0,0,0,0,1.0,3.0,2.0,1.0,0.0,679.0,557.1,4431.17,106.8,856.8,42.0,1591.69,603.23,546.0,0.0,0.0,0.0,0.0,4.2,1033770.0,165424.0,92463.0,4.9,50.8
11210000000,11212100000,11212161000,2016,2478603.0,2880.0,14.6,2502162.0,3.1,7.0,4272.77,4083.58,4145.74,4212.93,719152.0,68.6,29.6,3.0,9.0,186.0,20.0,123.86,418.2,80533.0,29.53,6,15,76,33,10,0,0,0,0,0,1.0,3.0,2.0,1.0,0.0,712.0,585.4,4635.26,108.0,844.95,45.0,1673.61,603.23,652.0,0.0,0.0,0.0,0.0,3.5,1119637.0,181961.0,97454.0,5.1,51.2
11210000000,11212100000,11212161000,2017,2906313.0,1124.0,14.6,2927752.0,3.2,7.1,4486.54,4324.72,4415.87,4590.72,719851.0,66.9,24.1,1.0,2.0,177.0,14.0,131.39,444.9,86762.0,31.85,6,16,77,39,10,0,0,0,0,0,1.0,3.0,2.0,1.0,0.0,741.0,610.7,4966.2,109.7,842.59,45.0,1716.25,603.23,643.0,0.0,0.0,0.0,0.0,2.8,1187992.0,196818.0,101640.0,5.3,52.1
11210000000,11212100000,11212161000,2018,3366983.0,2437.0,14.8,3399949.0,3.2,7.2,4796.37,4638.08,4707.11,4901.28,739126.0,68.9,21.8,5.0,1.0,153.0,15.0,132.73,450.7,93753.0,31.9,5,17,81,40,11,0,0,0,0,0,1.0,3.0,2.0,1.0,0.0,773.0,639.4,5368.39,111.0,889.99,45.0,1797.04,603.23,761.0,0.0,0.0,0.0,0.0,2.5,1207177.0,217699.0,109949.0,5.5,52.6
11210000000,11212100000,11212161000,2019,4191148.0,1809.0,17.2,4211719.0,3.2,7.1,5173.45,5028.67,5155.7,5472.65,743998.0,76.4,32.9,9.0,5.0,142.0,20.0,133.69,455.2,101491.0,36.42,5,17,81,49,13,0,0,0,0,0,1.0,2.0,2.0,1.0,0.0,797.0,659.8,5878.79,113.5,917.34,45.0,1895.95,603.23,781.0,0.0,0.0,0.0,0.0,2.1,1340113.0,225600.0,114590.0,5.8,53.9
11210000000,11212200000,11212205000,2010,1414237.0,20466.0,13.9,1429293.0,3.4,7.4,3359.8,3200.28,3241.3,3400.12,756067.0,57.9,32.9,,,,,116.99,389.7,23403.0,0.0,1,1,2,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,545.0,388.5,2632.27,76.6,784.5,3.0,60.5,12.7,4.0,0.0,0.0,0.0,0.0,9.4,843.0,68.0,2661.0,0.1,45.1
11210000000,11212200000,11212205000,2011,1489485.0,12388.0,13.8,1512187.0,3.4,7.4,3519.12,3398.24,3465.33,3533.29,744516.0,44.1,28.7,,,,,118.74,396.7,25673.0,0.0,1,1,2,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,575.0,411.5,2726.96,75.2,782.1,3.0,62.4,12.7,4.0,0.0,0.0,0.0,0.0,8.6,396.0,8.0,2795.0,0.1,49.7
11210000000,11212200000,11212205000,2012,1697886.0,18802.0,14.4,1722070.0,3.4,7.4,3697.16,3581.54,3520.07,3632.63,733694.0,35.8,27.6,,,,,121.9,408.4,26277.0,0.0,1,1,3,0,0,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,587.0,421.4,2847.79,76.1,775.0,3.0,63.3,12.7,5.0,0.0,0.0,0.0,0.0,9.1,735.0,33.0,2750.0,0.1,46.6
11210000000,11212200000,11212205000,2013,1806212.0,5778.0,14.5,1835626.0,3.3,7.4,3774.12,3596.28,3643.99,3750.41,726883.0,48.0,31.5,,,,,124.11,416.6,26393.0,0.0,1,1,2,0,0,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,602.0,431.7,2920.54,75.3,712.58,3.0,62.58,12.7,5.0,0.0,0.0,0.0,0.0,10.1,743.0,43.0,2897.0,0.1,48.5
11210000000,11212200000,11212205000,2014,1896691.0,4234.0,14.1,1916867.0,3.2,7.2,3902.4,3683.43,3775.8,3915.68,719733.0,48.9,25.1,2.0,15.0,193.0,42.0,144.14,484.9,28301.0,0.0,1,1,2,0,0,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,615.0,441.6,2952.4,73.7,714.73,3.0,62.58,12.7,5.0,0.0,0.0,0.0,0.0,8.4,605.0,64.0,3056.0,0.1,52.2
11210000000,11212200000,11212205000,2015,2096792.0,7370.0,13.8,2117009.0,3.2,7.2,4103.62,3874.54,3938.3,4160.5,718757.0,52.8,27.6,4.0,9.0,235.0,34.0,117.75,396.9,29588.0,0.0,1,2,3,0,0,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,637.0,456.7,3060.43,73.7,692.26,3.0,63.27,12.7,5.0,0.0,0.0,0.0,0.0,7.6,841.0,41.0,3282.0,0.1,46.4
11210000000,11212200000,11212205000,2016,2478603.0,2880.0,14.6,2502162.0,3.1,7.0,4272.77,4083.58,4145.74,4212.93,719152.0,68.6,29.6,3.0,9.0,186.0,20.0,123.86,418.2,29769.0,0.0,0,4,3,0,0,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,663.0,477.0,3178.84,74.1,687.68,3.0,63.77,12.7,5.0,0.0,0.0,0.0,0.0,5.6,4346.0,289.0,3269.0,0.1,43.1
11210000000,11212200000,11212205000,2017,2906313.0,1124.0,14.6,2927752.0,3.2,7.1,4486.54,4324.72,4415.87,4590.72,719851.0,66.9,24.1,1.0,2.0,177.0,14.0,131.39,444.9,31990.0,0.0,0,4,3,0,0,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,685.0,492.7,3430.0,75.8,730.21,3.0,63.77,12.7,5.0,0.0,0.0,0.0,0.0,4.2,4220.0,391.0,3548.0,0.1,45.0
11210000000,11212200000,11212205000,2018,3366983.0,2437.0,14.8,3399949.0,3.2,7.2,4796.37,4638.08,4707.11,4901.28,739126.0,68.9,21.8,5.0,1.0,153.0,15.0,132.73,450.7,35288.0,0.0,0,4,3,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,709.0,510.8,3594.66,74.4,722.61,3.0,66.88,12.7,5.0,0.0,0.0,0.0,0.0,3.7,4154.0,442.0,4779.0,0.1,45.5
11210000000,11212200000,11212205000,2019,4191148.0,1809.0,17.2,4211719.0,3.2,7.1,5173.45,5028.67,5155.7,5472.65,743998.0,76.4,32.9,9.0,5.0,142.0,20.0,133.69,455.2,38076.0,0.0,0,4,3,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,738.0,532.4,3881.28,74.9,717.12,3.0,66.88,12.7,5.0,0.0,0.0,0.0,0.0,3.2,4548.0,431.0,5064.0,0.1,46.9
11210000000,11212200000,11212207000,2010,1414237.0,20466.0,13.9,1429293.0,3.4,7.4,3359.8,3200.28,3241.3,3400.12,756067.0,57.9,32.9,,,,,116.99,389.7,23403.0,20.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,585.0,432.9,2604.64,75.8,780.8,2.0,36.3,3.0,22.0,0.0,0.0,0.0,0.0,12.4,624.0,90.0,2897.0,0.0,19.6
11210000000,11212200000,11212207000,2011,1489485.0,12388.0,13.8,1512187.0,3.4,7.4,3519.12,3398.24,3465.33,3533.29,744516.0,44.1,28.7,,,,,118.74,396.7,25673.0,16.67,1,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,616.0,453.9,2764.04,76.2,783.5,2.0,24.3,3.0,22.0,0.0,0.0,0.0,0.0,13.1,711.0,153.0,2970.0,0.0,19.9
11210000000,11212200000,11212207000,2012,1697886.0,18802.0,14.4,1722070.0,3.4,7.4,3697.16,3581.54,3520.07,3632.63,733694.0,35.8,27.6,,,,,121.9,408.4,26277.0,14.29,1,2,1,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,630.0,464.9,2865.98,76.5,783.5,2.0,24.3,3.0,22.0,0.0,0.0,0.0,0.0,13.3,1115.0,135.0,3020.0,0.0,18.0
11210000000,11212200000,11212207000,2013,1806212.0,5778.0,14.5,1835626.0,3.3,7.4,3774.12,3596.28,3643.99,3750.41,726883.0,48.0,31.5,,,,,124.11,416.6,26393.0,12.5,1,2,2,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,648.0,476.2,2994.25,77.2,781.89,2.0,26.05,3.0,23.0,0.0,0.0,0.0,0.0,13.4,1121.0,135.0,3158.0,0.0,17.7
11210000000,11212200000,11212207000,2014,1896691.0,4234.0,14.1,1916867.0,3.2,7.2,3902.4,3683.43,3775.8,3915.68,719733.0,48.9,25.1,2.0,15.0,193.0,42.0,144.14,484.9,28301.0,16.67,1,1,2,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,664.0,485.0,3115.85,77.8,781.89,2.0,26.05,3.0,23.0,0.0,0.0,0.0,0.0,11.1,792.0,109.0,3320.0,0.0,16.6
11210000000,11212200000,11212207000,2015,2096792.0,7370.0,13.8,2117009.0,3.2,7.2,4103.62,3874.54,3938.3,4160.5,718757.0,52.8,27.6,4.0,9.0,235.0,34.0,117.75,396.9,29588.0,16.67,1,1,2,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,688.0,500.8,3167.23,76.3,781.89,2.0,25.82,3.0,23.0,0.0,0.0,0.0,0.0,9.5,762.0,53.0,3432.0,0.0,19.2
11210000000,11212200000,11212207000,2016,2478603.0,2880.0,14.6,2502162.0,3.1,7.0,4272.77,4083.58,4145.74,4212.93,719152.0,68.6,29.6,3.0,9.0,186.0,20.0,123.86,418.2,29769.0,12.5,1,1,2,0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,718.0,521.5,3259.44,76.0,783.04,2.0,26.83,3.0,23.0,0.0,0.0,0.0,0.0,6.8,1977.0,352.0,3576.0,0.0,21.5
11210000000,11212200000,11212207000,2017,2906313.0,1124.0,14.6,2927752.0,3.2,7.1,4486.54,4324.72,4415.87,4590.72,719851.0,66.9,24.1,1.0,2.0,177.0,14.0,131.39,444.9,31990.0,11.11,1,1,3,0,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,742.0,538.1,3438.4,75.9,784.34,2.0,26.93,3.0,23.0,0.0,0.0,0.0,0.0,5.7,1981.0,187.0,3774.0,0.0,23.7
11210000000,11212200000,11212207000,2018,3366983.0,2437.0,14.8,3399949.0,3.2,7.2,4796.37,4638.08,4707.11,4901.28,739126.0,68.9,21.8,5.0,1.0,153.0,15.0,132.73,450.7,35288.0,11.11,0,1,3,0,0,0,0,0,0,0,0.0,1.0,2.0,1.0,0.0,769.0,556.1,3647.39,75.4,784.34,2.0,28.03,3.0,23.0,0.0,0.0,0.0,0.0,5.2,2239.0,289.0,3927.0,0.0,24.6
11210000000,11212200000,11212207000,2019,4191148.0,1809.0,17.2,4211719.0,3.2,7.1,5173.45,5028.67,5155.7,5472.65,743998.0,76.4,32.9,9.0,5.0,142.0,20.0,133.69,455.2,38076.0,12.5,0,1,3,0,0,0,0,0,0,0,0.0,1.0,2.0,1.0,0.0,802.0,578.2,3870.43,74.7,784.34,2.0,28.53,3.0,24.0,0.0,0.0,0.0,0.0,4.8,2418.0,254.0,4165.0,0.0,26.9
11210000000,11212200000,11212210000,2010,1414237.0,20466.0,13.9,1429293.0,3.4,7.4,3359.8,3200.28,3241.3,3400.12,756067.0,57.9,32.9,,,,,116.99,389.7,23403.0,13.33,0,3,10,3,1,0,1,0,0,0,0.0,3.0,4.0,0.0,0.0,447.0,334.4,2610.04,76.0,4546.2,8.0,401.3,3.6,41.0,0.0,0.0,0.0,0.0,9.9,6654.0,1095.0,4841.0,0.3,39.7
11210000000,11212200000,11212210000,2011,1489485.0,12388.0,13.8,1512187.0,3.4,7.4,3519.12,3398.24,3465.33,3533.29,744516.0,44.1,28.7,,,,,118.74,396.7,25673.0,19.35,1,3,9,6,0,0,0,0,0,0,1.0,3.0,4.0,0.0,0.0,441.0,321.3,2753.73,76.0,4545.5,8.0,404.1,3.6,49.0,0.0,0.0,0.0,0.0,9.9,7211.0,602.0,4995.0,0.3,39.6
11210000000,11212200000,11212210000,2012,1697886.0,18802.0,14.4,1722070.0,3.4,7.4,3697.16,3581.54,3520.07,3632.63,733694.0,35.8,27.6,,,,,121.9,408.4,26277.0,19.35,1,3,10,6,0,0,0,0,0,0,1.0,3.0,4.0,0.0,0.0,486.0,363.0,2810.22,75.1,4631.1,13.0,409.9,3.6,49.0,0.0,0.0,0.0,0.0,10.3,8668.0,767.0,4995.0,0.3,41.2
11210000000,11212200000,11212210000,2013,1806212.0,5778.0,14.5,1835626.0,3.3,7.4,3774.12,3596.28,3643.99,3750.41,726883.0,48.0,31.5,,,,,124.11,416.6,26393.0,18.18,1,3,12,6,0,0,0,0,0,0,1.0,3.0,3.0,0.0,0.0,500.0,371.4,2871.55,74.1,4644.48,13.0,427.35,3.67,51.0,0.0,0.0,0.0,0.0,10.1,9439.0,900.0,5204.0,0.3,39.9
11210000000,11212200000,11212210000,2014,1896691.0,4234.0,14.1,1916867.0,3.2,7.2,3902.4,3683.43,3775.8,3915.68,719733.0,48.9,25.1,2.0,15.0,193.0,42.0,144.14,484.9,28301.0,23.08,1,3,11,8,0,0,0,0,0,0,1.0,5.0,6.0,1.0,0.0,517.0,383.2,2989.86,74.7,4637.21,13.0,429.55,3.67,55.0,0.0,0.0,0.0,0.0,8.3,7577.0,728.0,6286.0,0.3,41.1
11210000000,11212200000,11212210000,2015,2096792.0,7370.0,13.8,2117009.0,3.2,7.2,4103.62,3874.54,3938.3,4160.5,718757.0,52.8,27.6,4.0,9.0,235.0,34.0,117.75,396.9,29588.0,21.95,1,3,11,8,0,0,0,0,0,0,1.0,5.0,7.0,1.0,0.0,537.0,397.4,3142.18,75.7,4635.54,14.0,431.5,3.67,58.0,0.0,0.0,0.0,0.0,7.6,10446.0,864.0,5664.0,0.3,43.1
11210000000,11212200000,11212210000,2016,2478603.0,2880.0,14.6,2502162.0,3.1,7.0,4272.77,4083.58,4145.74,4212.93,719152.0,68.6,29.6,3.0,9.0,186.0,20.0,123.86,418.2,29769.0,23.81,1,3,11,8,1,0,0,0,0,0,2.0,6.0,6.0,1.0,0.0,565.0,418.9,3240.29,75.5,4689.57,14.0,434.64,3.67,59.0,0.0,0.0,0.0,0.0,5.7,16441.0,1152.0,6319.0,0.3,45.8
11210000000,11212200000,11212210000,2017,2906313.0,1124.0,14.6,2927752.0,3.2,7.1,4486.54,4324.72,4415.87,4590.72,719851.0,66.9,24.1,1.0,2.0,177.0,14.0,131.39,444.9,31990.0,22.22,0,3,12,8,1,0,0,0,0,0,2.0,6.0,7.0,1.0,0.0,585.0,432.7,3396.14,75.0,4642.13,14.0,434.65,3.67,60.0,0.0,0.0,0.0,0.0,4.8,20521.0,1441.0,6765.0,0.3,46.1
11210000000,11212200000,11212210000,2018,3366983.0,2437.0,14.8,3399949.0,3.2,7.2,4796.37,4638.08,4707.11,4901.28,739126.0,68.9,21.8,5.0,1.0,153.0,15.0,132.73,450.7,35288.0,22.22,0,1,14,8,1,0,0,0,0,0,2.0,6.0,7.0,1.0,0.0,607.0,447.6,3681.5,76.1,4619.2,14.0,436.4,3.67,61.0,0.0,0.0,0.0,0.0,4.6,19715.0,1745.0,6600.0,0.3,48.3
11210000000,11212200000,11212210000,2019,4191148.0,1809.0,17.2,4211719.0,3.2,7.1,5173.45,5028.67,5155.7,5472.65,743998.0,76.4,32.9,9.0,5.0,142.0,20.0,133.69,455.2,38076.0,22.22,0,1,16,8,1,0,0,0,0,0,2.0,5.0,6.0,1.0,0.0,635.0,468.6,3909.31,75.4,4616.83,15.0,439.1,3.67,61.0,0.0,0.0,0.0,0.0,4.5,16448.0,1460.0,7059.0,0.3,49.6
11210000000,11212200000,11212262000,2010,1414237.0,20466.0,13.9,1429293.0,3.4,7.4,3359.8,3200.28,3241.3,3400.12,756067.0,57.9,32.9,,,,,116.99,389.7,23403.0,0.0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,489.0,372.6,2825.56,82.3,102.8,3.0,94.7,51.3,10.0,0.0,0.0,0.0,0.0,8.1,1823.0,130.0,8916.0,1.6,23.9
11210000000,11212200000,11212262000,2011,1489485.0,12388.0,13.8,1512187.0,3.4,7.4,3519.12,3398.24,3465.33,3533.29,744516.0,44.1,28.7,,,,,118.74,396.7,25673.0,0.0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,514.0,390.4,2925.11,80.7,102.8,3.0,90.1,51.3,10.0,0.0,0.0,0.0,0.0,8.3,1566.0,168.0,9059.0,1.6,29.5
11210000000,11212200000,11212262000,2012,1697886.0,18802.0,14.4,1722070.0,3.4,7.4,3697.16,3581.54,3520.07,3632.63,733694.0,35.8,27.6,,,,,121.9,408.4,26277.0,25.0,0,3,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,527.0,400.9,2985.71,79.7,59.9,3.0,90.1,51.3,10.0,0.0,0.0,0.0,0.0,9.2,2495.0,334.0,9202.0,1.6,26.2
11210000000,11212200000,11212262000,2013,1806212.0,5778.0,14.5,1835626.0,3.3,7.4,3774.12,3596.28,3643.99,3750.41,726883.0,48.0,31.5,,,,,124.11,416.6,26393.0,25.0,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,540.0,410.4,3098.19,79.9,60.98,3.0,92.86,51.3,10.0,0.0,0.0,0.0,0.0,9.1,3912.0,462.0,9348.0,1.6,28.3
11210000000,11212200000,11212262000,2014,1896691.0,4234.0,14.1,1916867.0,3.2,7.2,3902.4,3683.43,3775.8,3915.68,719733.0,48.9,25.1,2.0,15.0,193.0,42.0,144.14,484.9,28301.0,25.0,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,557.0,421.5,3193.43,79.8,60.98,3.0,92.86,51.3,10.0,0.0,0.0,0.0,0.0,7.6,3085.0,354.0,9301.0,1.6,25.2
11210000000,11212200000,11212262000,2015,2096792.0,7370.0,13.8,2117009.0,3.2,7.2,4103.62,3874.54,3938.3,4160.5,718757.0,52.8,27.6,4.0,9.0,235.0,34.0,117.75,396.9,29588.0,25.0,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,585.0,439.2,3302.29,79.6,62.98,3.0,109.97,51.3,10.0,0.0,0.0,0.0,0.0,6.7,3581.0,495.0,9727.0,1.9,34.6
11210000000,11212200000,11212262000,2016,2478603.0,2880.0,14.6,2502162.0,3.1,7.0,4272.77,4083.58,4145.74,4212.93,719152.0,68.6,29.6,3.0,9.0,186.0,20.0,123.86,418.2,29769.0,20.0,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,620.0,461.7,3416.14,79.6,62.98,3.0,112.04,51.3,10.0,0.0,0.0,0.0,0.0,5.6,3817.0,436.0,9978.0,1.9,30.0
11210000000,11212200000,11212262000,2017,2906313.0,1124.0,14.6,2927752.0,3.2,7.1,4486.54,4324.72,4415.87,4590.72,719851.0,66.9,24.1,1.0,2.0,177.0,14.0,131.39,444.9,31990.0,16.67,0,2,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,652.0,483.6,3578.27,79.0,62.98,3.0,112.04,51.3,10.0,0.0,0.0,0.0,0.0,3.8,5377.0,699.0,10430.0,1.9,33.5
11210000000,11212200000,11212262000,2018,3366983.0,2437.0,14.8,3399949.0,3.2,7.2,4796.37,4638.08,4707.11,4901.28,739126.0,68.9,21.8,5.0,1.0,153.0,15.0,132.73,450.7,35288.0,16.67,0,2,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,694.0,512.6,3860.88,79.9,54.82,3.0,100.01,51.3,10.0,0.0,0.0,0.0,0.0,3.0,6612.0,1033.0,10532.0,1.7,32.7
11210000000,11212200000,11212262000,2019,4191148.0,1809.0,17.2,4211719.0,3.2,7.1,5173.45,5028.67,5155.7,5472.65,743998.0,76.4,32.9,9.0,5.0,142.0,20.0,133.69,455.2,38076.0,16.67,0,2,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,730.0,537.3,4115.73,79.4,54.82,3.0,100.01,51.3,10.0,0.0,0.0,0.0,0.0,2.5,6132.0,893.0,10598.0,1.7,31.9
11210000000,11212300000,11212303000,2010,1414237.0,20466.0,13.9,1429293.0,3.4,7.4,3359.8,3200.28,3241.3,3400.12,756067.0,57.9,32.9,,,,,116.99,389.7,29303.0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,546.0,446.2,2972.52,86.5,344.9,15.0,307.4,23.9,145.0,0.0,0.0,0.0,0.0,7.1,495.0,13.0,3969.0,0.8,12.9
11210000000,11212300000,11212303000,2011,1489485.0,12388.0,13.8,1512187.0,3.4,7.4,3519.12,3398.24,3465.33,3533.29,744516.0,44.1,28.7,,,,,118.74,396.7,32167.0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,575.0,469.4,3122.27,86.1,344.9,15.0,328.0,23.9,163.0,0.0,0.0,0.0,0.0,6.8,718.0,38.0,3955.0,0.9,19.3
11210000000,11212300000,11212303000,2012,1697886.0,18802.0,14.4,1722070.0,3.4,7.4,3697.16,3581.54,3520.07,3632.63,733694.0,35.8,27.6,,,,,121.9,408.4,32607.0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,592.0,484.6,3181.66,85.0,344.9,15.0,328.2,23.9,164.0,0.0,0.0,0.0,0.0,8.1,413.0,23.0,4028.0,0.9,8.3
11210000000,11212300000,11212303000,2013,1806212.0,5778.0,14.5,1835626.0,3.3,7.4,3774.12,3596.28,3643.99,3750.41,726883.0,48.0,31.5,,,,,124.11,416.6,32590.0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,612.0,501.3,3323.83,85.7,344.9,15.0,354.21,23.9,164.0,0.0,0.0,0.0,0.0,8.6,281.0,24.0,4253.0,1.0,7.9
11210000000,11212300000,11212303000,2014,1896691.0,4234.0,14.1,1916867.0,3.2,7.2,3902.4,3683.43,3775.8,3915.68,719733.0,48.9,25.1,2.0,15.0,193.0,42.0,144.14,484.9,33779.0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,628.0,514.9,3455.97,86.3,342.85,15.0,303.41,23.9,167.0,0.0,0.0,0.0,0.0,7.1,358.0,43.0,4440.0,0.8,8.8
11210000000,11212300000,11212303000,2015,2096792.0,7370.0,13.8,2117009.0,3.2,7.2,4103.62,3874.54,3938.3,4160.5,718757.0,52.8,27.6,4.0,9.0,235.0,34.0,117.75,396.9,36115.0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,651.0,533.0,3554.03,85.6,350.47,15.0,246.72,23.94,172.0,0.0,0.0,0.0,0.0,6.1,243.0,16.0,4723.0,0.7,11.9
11210000000,11212300000,11212303000,2016,2478603.0,2880.0,14.6,2502162.0,3.1,7.0,4272.77,4083.58,4145.74,4212.93,719152.0,68.6,29.6,3.0,9.0,186.0,20.0,123.86,418.2,37244.0,0.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,678.0,555.0,3710.34,86.5,373.43,15.0,246.19,24.24,174.0,0.0,0.0,0.0,0.0,5.5,284.0,12.0,5024.0,0.7,11.1
